createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
07/08/2021 18:36:59,multishot,0,Shadow,0,v0.96.6-3707,78.9855042,65,81,93,81,100,65,72,81,1657.11885728749,1711.80298868815,1598.34389963458,1628.07842407227,1733.54084578804,1058.63052368164,1836.40295410156,0,1500.13000488281,149,138,1.81881118,109,
