createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
07/08/2021 18:38:19,motionshot,2,Shadow,0,v0.96.5.4-3427,74.78261,70,86,68,75,77,72,83,69,577.342259082979,495.434020996094,524.083061218262,512.461810641819,530.986365823185,600.631947835286,773.937137179905,577.369052886963,655.21457862854,104,115,1.43523848,86,
05/04/2021 16:21:02,motionshot,12,9mm,0,v0.96.5.4-3427,67.36842,75,69,100,80,67,71,48,67,777.484820081042,695.369344075521,714.728240966797,642.449913024902,609.058703613281,883.076303335337,984.952331542969,838.745920817057,781.935737609863,78,95,1.06802046,64,
