createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
05/04/2021 15:55:54,spidershot,11,9mm,0,v0.96.6-3707,85.96491,80,83,88,71,86,90,83,100,1069.77378627232,1061.41433105469,913.603037516276,1056.09589494978,952.215179443359,1196.72507324219,1031.2649875217,1124.02117919922,1149.31598917643,56,57,0.817701042,49,
