createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
05/04/2021 16:22:33,headshot,11,9mm,0,v0.96.6-3707,92.10526,100,100,100,100,91,77,0,94,853.875897216796,698.742159756747,693.865713936942,927.468994140625,668.204732259115,960.511846633184,888.360302734375,0,894.636566162109,71,76,1.16806269,70,
