createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
05/04/2021 16:17:47,strafeshot,10,9mm,0,v0.96.6-3707,47.00855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,18,
