createDate,taskName,mode,weaponName,map,version,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,FA,targetsTotal
05/04/2021 16:28:37,detection,10,9mm,0,v0.96.6-3707,277.25224609375,0,287.291595458984,296.045288085938,247.663368225098,248.70166015625,305.111442565918,288.283905029297,264.936637878418,0,20,
